x,y
6.394,3.011
2.801,5.882
3.547,4.445
5.422,2.954
1.979,1.043
8.049,6.358
3.858,2.983
4.355,5.1
3.882,4.515
0.531,1.66
6.536,4.386
9.923,8.443
3.178,2.457
4.06,2.776
5.369,5.225
0.239,2.375
1.047,2.737
7.364,7.801
8.299,9.989
3.968,2.835
5.919,3.861
3.984,3.544
7.828,7.425
8.37,6.712
2.055,2.644
4.431,4.588
2.141,1.922
6.501,4.748
4.244,6.095
8.64,7.077
0.257,-3.432
2.739,4.274
0.549,1.712
2.232,7.209
1.203,5.024
1.603,0.357
6.894,5.295
7.529,6.539
7.832,9.704
5.008,6.063
4.513,2.887
8.333,7.351
1.509,1.946
7.773,6.488
3.841,6.03
3.367,1.136
8.293,5.817
0.318,0.636
2.371,-0.455
0.879,1.122
7.585,9.399
5.385,7.422
5.856,2.924
6.364,6.396
2.646,8.21
5.228,7.254
3.542,6.347
1.043,2.199
7.447,5.81
6.688,3.048
9.242,10.307
6.199,6.805
4.859,6.341
9.988,7.2
5.725,5.553
4.764,5.835
3.899,2.093
9.297,9.489
6.326,6.274
6.157,3.727
1.512,4.261
7.986,6.568
7.832,2.232
7.454,6.03
0.751,3.673
1.102,5.552
0.46,2.657
0.399,-1.328
4.519,6.088
4.021,6.889
3.645,0.471
0.622,0.756
8.367,6.737
1.62,3.442
0.883,5.866
3.901,4.078
0.852,2.54
2.386,3.766
3.208,6.213
8.123,4.685
0.357,3.097
2.391,1.62
2.22,3.301
2.876,-1.867
8.601,8.772
0.393,-2.152
2.299,4.826
3.121,2.015
7.513,8.631
0.982,5.324
4.36,6.355
1.509,3.31
3.976,3.283
3.675,2.287
5.278,3.593
8.738,2.862
4.059,5.432
2.596,0.792
2.699,4.515
0.958,3.078
0.558,1.836
4.708,5.675
1.117,1.967
6.809,6.866
2.685,3.731
0.204,-0.601
8.021,8.491
0.109,4.245
4.84,4.12
6.972,8.093
6.351,7.884
4.707,1.845
0.161,0.402
9.253,8.008
4.196,3.47
5.552,2.048
0.035,2.966
5.201,4.526
6.989,8.921
1.483,2.602
5.817,5.346
0.319,3.16
5.856,7.716
3.764,4.006
1.374,4.71
6.666,7.594
3.336,4.252
1.205,2.986
2.064,-1.572
4.845,5.425
9.134,8.692
4.981,2.624
3.279,2.438
6.861,8.801
7.465,2.855
1.157,3.691
0.285,1.517
0.325,-0.737
0.26,-1.02
5.195,6.621
0.627,2.799
9.309,7.036
5.475,5.286
7.26,12.278
9.112,8.088
3.249,5.797
6.9,7.222
3.878,4.212
4.327,3.1
0.665,4.176
8.481,7.795
2.039,0.852
7.06,8.216
5.824,4.305
8.997,7.676
1.151,2.651
8.558,7.046
9.115,6.962
2.641,8.081
4.703,2.986
1.382,2.526
9.572,10.15
3.324,5.286
2.586,3.656
5.05,4.326
9.676,10.662
7.234,4.149
4.974,5.861
8.72,8.117
3.514,5.035
3.516,1.75
5.011,5.693
2.336,1.506
0.953,1.732
9.336,9.212
9.864,6.778
4.255,2.374
4.08,7.454
3.48,5.358
7.886,3.391
2.658,0.455
2.081,-0.612
1.688,1.807
6.929,11.107
5.295,10.873
6.647,6.943
2.682,-0.345
3.617,3.872
0.253,-0.861
3.036,3.378
9.511,6.533
0.028,2.427
3.511,5.146
5.747,6.134
2.63,0.583
5.674,5.579
0.591,4.317
0.289,0.279
0.204,1.891
6.611,3.26
5.998,7.308
2.074,6.301
4.426,4.481
3.804,4.314
8.177,9.157
6.323,5.066
8.118,8.51
8.586,7.228
8.087,8.246
2.614,1.445
6.794,6.672
3.709,0.897
9.689,8.781
3.74,4.166
5.048,7.855
9.079,9.308
8.881,7.014
6.976,9.758
6.227,7.767
6.47,6.004
0.267,2.357
8.433,9.037
6.362,8.693
2.114,0.954
9.04,10.454
1.66,1.328
1.241,2.642
4.697,4.668
3.824,3.53
6.608,11.505
2.978,5.677
4.296,3.189
3.136,6.822
0.563,1.042
5.024,6.17
9.234,9.982
3.38,2.221
5.523,6.919
5.087,5.607
3.685,7.029
0.96,-0.476
1.214,3.359
1.661,0.436
3.498,6.084
1.579,-0.747
3.636,2.104
2.603,2.654
8.552,8.603
8.418,4.852
1.765,5.285
1.673,3.013
6.807,4.038
8.98,6.807
3.166,2.606
3.884,1.423
9.765,10.592
4.764,3.421
7.586,4.444
3.331,9.961
2.353,3.26
2.33,7.328
0.991,1.178
4.161,6.519
8.111,8.831
5.862,2.768
6.855,5.868
5.672,5.22
1.334,3.72
7.335,6.73
5.028,5.182
7.94,6.812
0.241,-0.403
9.233,9.802
0.103,3.444
6.76,5.545
7.673,4.677
8.105,4.427
1.862,-0.592
7.085,9.668
4.94,2.633
2.225,7.946
4.094,3.281
7.898,8.135
8.666,5.199
2.011,4.298
7.647,5.934
1.667,-2.103
7.167,4.334
2.498,1.937
3.452,0.819
0.059,0.322
7.26,6.508
4.262,3.359
9.163,7.405
5.157,5.793
5.02,4.151
3.035,4.092
9.348,10.455
7.401,7.999
3.252,5.422
0.08,3.42
1.26,3.587
5.091,7.194
6.14,6.063
3.968,2.523
9.861,9.254
2.969,1.378
7.025,8.376
0.709,4.672
6.472,3.853
3.478,0.526
6.314,6.044
7.841,3.17
4.832,4.158
9.139,7.863
4.917,3.11
6.651,6.45
3.741,5.699
3.059,2.365
7.459,7.274
9.709,9.481
4.257,2.471
4.965,6.856
6.966,8.259
4.722,2.072
4.395,-0.206
7.284,6.225
0.929,2.749
7.473,5.997
9.479,7.576
1.197,1.969
6.511,5.994
7.12,5.737
2.326,2.676
2.053,1.121
7.523,8.13
7.023,8.828
3.351,5.095
9.543,5.338
5.135,7.005
8.035,5.793
1.398,3.416
9.299,4.465
7.133,4.326
6.46,8.548
4.848,7.054
7.648,7.332
0.059,0.819
5.603,3.921
1.559,0.143
8.891,9.809
1.162,0.829
4.546,5.688
3.678,8.226
0.516,1.041
5.349,5.454
3.324,3.702
3.61,4.006
2.123,2.819
3.325,5.772
2.932,3.072
4.089,7.982
5.704,6.094
9.832,9.596
8.638,8.025
5.069,7.117
4.299,6.261
2.662,7.301
0.141,1.223
6.903,9.997
3.34,4.925
2.671,3.705
9.08,7.975
3.214,-0.586
8.316,11.256
9.849,9.929
8.857,10.096
0.004,2.654
6.339,2.926
6.955,6.075
3.969,3.335
3.121,4.59
9.372,6.689
0.279,3.472
5.297,6.25
4.026,2.043
4.578,4.591
5.023,5.673
4.272,5.467
8.411,8.529
8.863,9.943
9.01,9.216
6.362,8.224
0.003,-2.231
6.144,6.761
5.338,6.399
1.386,0.967
0.232,2.175
8.414,7.877
2.981,3.863
3.022,2.913
8.594,7.804
2.853,4.212
9.11,7.354
3.771,4.705
7.066,7.774
5.982,6.88
2.682,3.874
2.47,2.722
3.208,4.857
3.524,3.843
7.135,9.52
5.24,4.635
8.249,7.175
3.099,0.939
9.73,8.609
8.51,3.857
9.165,5.142
9.404,8.068
4.825,5.199
2.262,3.698
2.808,2.349
7.563,6.78
2.149,1.74
9.565,5.615
4.133,6.47
4.543,6.675
4.523,0.343
6.57,4.367
2.18,0.301
6.74,8.517
9.03,5.812
4.265,4.172
0.066,1.422
6.456,7.348
9.458,7.452
2.184,3.026
2.95,7.163
9.006,5.501
2.281,2.103
8.987,5.769
4.665,9.824
0.936,2.464
4.053,2.314
3.365,3.512
5.338,5.412
4.111,1.408
4.748,5.982
2.832,4.065
1.072,2.664
0.029,3.473
2.624,3.102
5.822,8.309
7.532,7.976
9.254,7.977
8.176,11.297
0.162,1.819
2.622,2.756
1.905,4.135
3.729,4.981
5.498,4.185
9.042,8.583
7.367,0.249
4.244,8.224
7.476,6.393
7.895,5.095
6.833,7.196
7.881,8.988
9.58,7.703
1.474,3.154
8.105,6.174
9.788,8.421
7.835,6.293
3.319,3.503
5.41,5.505
4.793,3.182
3.843,3.09
1.983,2.88
3.891,0.875
6.694,5.637
8.689,9.51
3.131,-1.561
9.232,7.217
3.467,3.991
1.543,3.42
7.2,5.803
7.123,2.792
5.958,6.503
7.845,6.188
5.739,9.118
0.224,1.878
4.595,3.351
5.826,4.092
2.337,-0.029
0.184,2.173
7.985,7.052
1.846,0.736
9.088,7.192
2.817,6.071
6.841,6.181
0.498,2.342
6.178,5.677
0.199,0.539
1.006,4.555
5.042,4.064
7.034,6.799
5.42,3.413
2.619,2.483
5.011,4.695
1.849,6.816
0.819,-1.765
0.25,0.99
1.275,2.769
2.631,3.575
8.161,10.003
1.822,5.333
9.413,7.107
1.966,3.886
6.521,4.259
8.073,11.134
4.845,4.352
7.174,5.804
9.851,7.897
1.62,3.303
2.63,3.839
8.909,9.27
6.919,4.122
0.593,2.643
3.879,7.485
6.77,5.911
7.678,6.091
8.314,7.206
4.676,6.262
0.715,0.929
3.538,5.02
3.484,9.132
5.281,6.758
8.708,10.536
7.31,5.603
9.851,12.776
3.783,2.918
1.269,5.124
2.918,0.764
2.164,4.857
1.182,1.868
2.326,3.288
5.21,5.237
2.818,2.433
0.83,0.441
5.262,6.96
3.679,2.878
8.082,9.204
2.64,6.754
5.074,7.354
5.014,6.307
1.635,-2.029
7.106,7.102
6.318,6.244
4.566,3.625
5.442,1.035
5.489,3.848
1.588,5.566
4.579,7.895
1.91,3.671
2.92,1.359
3.723,5.399
4.796,2.221
7.955,10.415
6.95,6.768
2.644,0.233
3.445,2.684
6.375,8.212
0.762,4.099
3.933,1.787
2.246,2.305
4.406,4.084
1.794,2.737
7.178,3.764
9.729,6.408
5.867,8.267
4.507,7.751
0.768,1.583
8.963,8.983
0.071,3.484
6.898,6.672
3.666,2.96
5.678,3.683
7.47,7.782
9.629,5.687
6.614,6.308
6.583,5.037
3.174,4.603
0.976,4.282
8.023,9.73
6.092,7
4.513,5.148
6.975,5.553
8.507,8.65
2.041,9.212
2.258,0.422
7.545,11.039
1.551,1.807
4.728,3.992
3.859,2.549
4.855,5.084
9.783,6.52
9.624,11.408
4.521,7.796
0.485,6.385
1.786,2.745
4.903,7.944
9.624,7.161
4.736,5.058
8.238,7.717
1.334,3.195
4.089,2.167
4.321,2.656
4.359,8.182
6.111,5.572
1.492,5.383
5.196,4.544
4.595,9.28
8.416,5.564
3.91,5.897
9.257,6.83
6.295,7.741
8.107,8.574
4.684,6.818
1.298,3.045
7.25,5.652
9.6,7.716
0.497,4.819
1.715,2.713
0.339,0.546
1.492,4.766
9.351,9.979
4.056,4.045
1.191,5.761
1.008,1.475
3.929,0.977
6.155,4.751
7.515,6.951
4.352,1.261
0.884,-0.508
1.839,0.417
3.22,6.039
1.512,0.593
4.381,5.377
7.676,10.574
3.262,2.856
9.252,4.026
8.371,7.758
9.533,3.931
8.632,4.818
8.446,5.693
5.568,5.508
4.072,2.597
2.843,8.152
9.574,7.581
2.693,2.239
4.611,2.008
2.883,3.211
0.582,2.722
6.159,4.389
4.017,3.363
1.102,1.776
7.583,8.806
9.807,4.039
3.751,9.914
9.172,5.917
5.063,5.407
4.678,1.609
4.725,7.787
8.181,4.514
6.818,8.28
1.945,3.498
1.195,4.898
2.61,-0.296
4.621,6.6
3.273,1.592
8.65,4
1.101,0.599
3.004,-0.647
0.071,2.069
0.34,6.891
1.99,6.1
3.783,6.951
0.113,1.119
8.94,10.049
7.287,9.529
6.65,4.42
6.597,6.565
9.396,8.726
3.967,4.063
5.121,4.506
1.436,3.867
0.403,0.521
8.754,8.838
0.603,0.609
2.205,4.627
9.554,9.544
5.108,9.13
9.866,7.159
4.015,8.843
6.298,9.552
1.793,1.698
1.759,0.612
0.13,0.987
8.646,6.258
1.473,2.3
8.352,7.189
4.401,4.805
9.707,5.704
7.676,6.423
2.612,3.858
2.495,6.116
8.115,7.558
4.126,3.539
9.89,11.404
9.574,9.334
6.777,6.919
3.184,2.036
2.318,0.204
1.791,3.478
1.445,-1.162
8.89,5.024
1.437,3.076
4.236,1.661
3.827,1.875
7.923,6.782
4.287,8.023
0.1,-0.632
9.868,9.124
4.042,2.444
6.846,5.917
4.81,6.23
8.694,9.427
1.956,1.695
5.631,4.399
5.592,6.225
8.056,7.568
8.984,6.184
4.607,-1.039
8.353,9.658
1.278,0.788
2.364,1.524
5.962,5.172
2.331,2.646
8.775,6.414
3.068,2.403
4.171,2.398
2.913,4.594
7.49,7.003
3.578,3.36
7.66,5.735
5.215,5.755
7.755,4.724
9.825,9.58
4.145,6.598
5.699,0.834
4.155,2.274
6.054,3.537
3.232,0.082
7.751,6.238
0.646,0.033
8.116,5.463
1.347,6.461
0.771,-0.423
9.13,5.903
9.154,8.392
3.072,3.625
8.397,7.808
5.036,3.987
9.627,7.721
5.049,5.28
1.626,5.568
6.114,5.519
2.653,0.249
8.421,2.927
0.146,3.847
0.75,-0.424
6.591,9.301
8.892,6.084
0.651,0.043
7.656,7.446
3.447,4.137
1,2.495
1.051,0.398
2.935,3.742
1.809,0.507
8.095,9.868
4.249,4.132
0.807,-1.128
6.527,5.494
1.9,2.933
5.274,4.475
7.224,2.847
2.247,0.242
6.641,7.543
8.439,4.985
3.755,5.049
2.924,1.478
5.135,5.122
5.756,5.286
7.968,4.208
4.761,4.209
1.349,1.679
1.869,-0.788
3.51,3.732
9.303,8.946
6.126,6.43
4.045,5.056
3.075,1.366
7.292,6.067
2.869,3.789
8.939,9.327
8.707,7.83
4.588,4.439
1.306,2.12
9.298,6.439
9.408,9.8
9.654,7.179
5.505,5.255
5.468,6.662
0.344,-0.186
1.426,3.086
5.132,1.756
6.796,8.226
7.539,9.699
1.015,2.846
5.739,6.466
0.487,-1.043
0.98,0.54
3.833,1.692
3.317,3.964
2.782,0.47
8.573,7.5
5.453,5.796
0.992,3.734
6.584,5.111
7.83,7.506
0.81,1.435
5.027,5.278
8.051,8.723
5.342,2.493
1.246,3.251
4.832,2.345
0.486,2.704
8.822,8.156
0.529,2.356
0.668,1.885
5.4,3.626
0.648,-1.121
9.834,6.728
8.297,2.535
3.092,2.797
3.061,4.222
2.823,0.839
6.457,3.509
5.246,5.35
6.109,6.85
2.737,2.796
6.655,5.452
3.853,6.395
0.082,3.297
0.016,-1.124
2.158,5.46
0.309,-0.918
5.349,6.435
0.252,0.741
6.415,7.117
8.745,5.59
2.71,6.081
0.953,4.608
8.617,7.621
3.066,1.339
6.898,5.212
8.967,8.629
1.008,3.367
4.928,6.74
5.808,6.328
2.411,3.058
5.91,9.526
2.903,3.46
2.447,4.459
6.303,6.267
5.103,3.898
9.455,9.817
5.173,8.084
0.384,-3.222
4.814,6.254
8.9,7.087
2.682,4.096
4.325,1.981
0.285,0.017
5.046,5.754
6.738,9.713
2.611,5.099
4.231,7.758
6.869,5.734
3.705,2.958
8.066,7.882
5.898,3.945
3.911,5.211
6.7,6.336
8.707,7.367
6.579,3.925
8.181,10.821
5.605,5.848
8.34,7.246
9.321,7.448
3.285,2.887
9.806,6.293
0.973,2.401
5.248,6.411
6.757,9.092
4.11,0.765
9.365,9.073
4.245,8.497
3.862,2.151
9.973,10.33
5.06,4.887
4.821,4.203
2.179,2.516
7.619,8.573
8.837,8.087
8.629,4.795
2.278,0.457
6.022,7.428
7.151,6.533
2.675,5.192
3.828,3.923
2.598,4.693
7.756,5.623
9.235,7.848
7.456,10.942
8.321,10.406
2.414,5.339
6.556,3.174
0.797,2.917
1.391,3.37
8.705,8.357
5.275,5.226
1.37,1.805
5.506,6.721
4.315,2.15
1.774,5.204
9.892,11.11
3.073,4.998
4.212,5.049
7.312,5.489
2.45,0.694
9.012,5.231
0.272,0.506
7.608,10.834
1.526,2.643
1.2,1.694
6.983,5.517
3.68,6.153
8.678,5.36
0.003,0.214
6.689,7.215
0.405,2.641
0.865,-0.908
7.921,4.748
9.353,7.128
1.157,5.948
3.227,6.109
6.171,5.217
8.444,7.4
8.029,7.705
7.255,6.456
8.27,7.035
7.836,7.709
0.775,0.395
8.654,9.948
2.229,3.336
0.107,-2.078
1.135,-1.322
9.177,9.21
9.628,8.632
5.996,9.316
5.831,5.573
5.059,4.449
1.651,1.122
7.314,2.427
4.051,5.326
8.681,8.384
4.698,4.667
8.673,5.447
3.253,4.431
4.039,4.601
0.562,2.539
4.922,4.236
8.894,7.816
7.209,6.339
4.071,0.411
4.762,3.241
0.787,1.233
4.524,4.837
7.57,6.564
6.536,7.278
0.908,-0.02
2.946,4.665
6.263,7.933
9.043,6.814
8.461,7.903
0.999,4.215
3.399,2.166
7.198,6.387
0.654,3.263
0.931,-1.017
2.297,2.755
3.331,3.663
2.481,1.742
0.258,3.952
7.972,9.96
5.631,4.69
8.346,3.634
8.656,9.64
2.75,3.201
1.86,2.88
5.04,5.922
3.368,2.181
8.367,5.953
4.824,5.39
9.885,6.454
4.411,5.284
8.521,9.054
4.728,4.147
1.73,1.385
5.03,7.492
7.203,7.14
3.435,0.676
3.833,8.662
3.684,1.906
2.261,0.527
9.716,7.592
1.917,-0.786
9.956,6.208
6.947,7.003
5.142,4.608
7.252,4.813
5.052,2.273
5.271,2.995
9.939,7.918
4.907,4.752
3.282,1.252
0.002,0.349
5.747,5.019
0.085,1.983
0.918,-1.678
3.182,4.004
2.62,4.819
2.801,5.476
9.265,9.855
9.764,8.961
8.351,9.419
5.886,7.423
1.195,2.984
7.471,7.992
1.364,4.008
7.161,9.602
2.647,4.827
1.251,0.315
8.218,7.908
1.523,-0.521
2.371,-0.364
9.3,6.027
3.45,3.098
7.702,6.38
6.021,7.637
4.315,8.55
5.671,5.225
2.774,-0.231
1.466,2.361
1.522,-0.717
0.834,0.134
5.609,4.211
3.039,3.656
4.55,4.441
6.785,6.464
4.697,4.011
9.634,7.912
0.182,0.76
7.663,6.713
7.592,4.854
3.279,1.744
2.99,2.306
0.032,4.906
5.152,4.503
4.197,4.349
7.954,8.115
9.226,7.882
9.804,7.584
4.658,7.817
0.127,1.107
8.287,7.339
8.867,7.508
0.396,3.457
8.577,7.019
1.568,4.32
2.568,4.132
4.217,3.521
8.576,8.434
1.167,5.883
5.412,4.447
4.966,5.689
2.075,3.599
3.955,1.021
6.783,6.304
6.116,5.276
2.273,4.566
8.576,5.97
3.895,4.24
4.312,5.796
0.097,-1.23
7.42,7.844
5.177,6.747
2.137,2.554
6.427,6.063
4.244,0.55
3.112,1.481
7.261,5.905
8.188,8.997
6.382,8.054
2.611,3.688
0.811,-1.492
5.669,3.764
1.742,0.234
4.904,8.651
1.309,1.512
6.298,3.369
6.122,2.25
5.977,4.487
7.039,2.466
8.261,4.679
8.002,7.776
9.464,8.341
0.703,2.171
6.597,4.889
3.741,4.598
7.378,6.827
0.827,-0.977
1.063,-2.821
3.955,5.614
6.108,7.421
4.092,7.102
7.199,6.318
4.025,4.111
4.758,5.9
0.962,2.021
9.307,9.79
8.703,9.744
8.491,6.988
0.729,4.277
4.571,5.349
2.381,5.216
0.537,1.922
6.73,9.554
4.992,3.678
2.557,5.849
0.096,4.039
7.683,6.051
3.957,5.194
5.47,8.19
0.373,2.866
5.126,4.828
3.503,3.577
3.969,5.674
6.853,6.591
5.109,7.826
9.181,9.61
1.512,2.775
3.244,2.37
1.987,1.153
3.933,3.07
5.335,4.656
4.193,2.237
1.131,3.668
3.996,2.323
8.878,9.2
9.73,4.431
9.832,7.412
6.945,5.571
5.807,5.149
1.517,3.15
0.023,0.484
1.442,4.363
2.191,3.323
9.658,4.26
4.318,6.702
9.264,9.714
8.204,6.663
8.592,7.242
7.982,6.309
3.938,3.804
7.96,7.77
3.182,8.233
5.554,6.408
3.557,5.214
7.719,9.778
4.966,4.553
2.575,6.482
8.725,3.818
6.407,5.441
3.389,7.733
4.7,4.299
8.508,8.525
9.515,10.658
6.127,8.127
1.155,1.272
8.185,7.457
4.298,4.346
2.495,3.634
9.614,8.088
8.269,5.224
7.002,7.504
9.384,6.864
5.225,5.834
5.629,6.289
9.132,6.547
3.655,0.744
1.81,2.488
3.454,2.391
2.874,2.122
9.043,10.144
9.351,3.929
8.895,6.709
3.816,4.572
4.763,6.109
9.789,7.685
5.531,5.563
0.71,4.956
9.771,12.583
4.86,3.318
9.196,11.113
4.026,1.37
7.98,11.625
2.381,3.862
4.117,3.182
7.108,5.904
7.021,5.124
1.467,-1.344
4.647,3.499
2.863,4.283
6.169,6.136
5.399,7.281
9.193,12.027
5.818,4.66
4.714,4.464
4.383,5.351
6.561,9.242
4.033,-0.064
1.149,2.305
0.504,1.241
8.585,9.249
8.219,6.19
0.9,3.671
5.134,6.06
8.944,4.546
6.15,5.542
8.134,7.908
4.155,3.894
2.458,2.186
1,1.102
6.275,6.13
2.048,4.254
3.317,6.237
0.049,3.698
0.44,2.216
6.591,8.141
8.759,9.459
9.379,10.195
3.875,1.81
4.72,3.402
1.261,-0.54
